record_id,enumerator_id,region,age,gender,education,occupation,employment_status,hours_worked,monthly_income,household_size,survey_date,is_planted_anomaly
REC003339,ENU0250,Telangana,36,Female,Higher Secondary,Shop Assistant,Employed,64,12936,6,2025-11-20,False
REC003340,ENU0099,Madhya Pradesh,59,Female,Secondary,Driver,Employed,45,17555,3,2025-08-06,False
REC003341,ENU0083,Rajasthan,78,Male,Secondary,None,Not in Labour Force,7,0,6,2025-03-22,False
REC003342,ENU0005,West Bengal,37,Female,Illiterate,Construction Worker,Employed,60,9375,8,2025-01-07,False
REC003343,ENU0104,Tamil Nadu,36,Female,Primary,Domestic Help,Employed,50,8605,4,2025-07-29,False
REC003344,ENU0133,Kerala,40,Female,Secondary,Street Vendor,Employed,44,8029,6,2025-11-12,False
REC003345,ENU0044,Odisha,53,Female,Secondary,Factory Worker,Employed,49,12311,3,2025-03-16,False
REC003346,ENU0216,Kerala,16,Female,Secondary,None,Not in Labour Force,0,0,5,2025-09-29,False
REC003347,ENU0121,West Bengal,25,Male,Higher Secondary,Shop Assistant,Employed,51,14410,6,2025-10-16,False
REC003348,ENU0045,Madhya Pradesh,52,Female,Secondary,Driver,Employed,52,14238,7,2025-12-16,False
REC003349,ENU0083,Gujarat,43,Male,Higher Secondary,Clerk,Employed,72,40618,2,2025-03-06,False
REC003350,ENU0033,Punjab,34,Female,Graduate,Teacher,Employed,21,13161,7,2025-02-19,False
REC003351,ENU0226,Telangana,43,Male,Post Graduate,IT Professional,Employed,49,49658,5,2025-04-02,False
REC003352,ENU0054,Tamil Nadu,24,Female,Secondary,None,Unemployed,0,0,5,2025-12-07,False
REC003353,ENU0131,Telangana,36,Male,Graduate,None,Not in Labour Force,0,0,1,2025-02-24,False
REC003354,ENU0062,Karnataka,54,Female,Graduate,Sales Executive,Employed,59,26839,3,2025-08-18,False
REC003355,ENU0099,West Bengal,53,Male,Illiterate,Domestic Help,Employed,33,4831,6,2025-12-01,False
REC003356,ENU0184,Kerala,33,Female,Post Graduate,None,Unemployed,0,0,7,2025-12-17,False
REC003357,ENU0185,Gujarat,29,Male,Secondary,Shop Assistant,Employed,52,16474,6,2025-08-06,False
REC003358,ENU0070,Karnataka,51,Female,Secondary,Shop Assistant,Employed,39,8559,3,2025-02-13,False
REC003359,ENU0064,Punjab,16,Male,Secondary,Driver,Employed,46,12111,6,2025-11-20,False
REC003360,ENU0085,Madhya Pradesh,16,Male,Secondary,None,Unemployed,130,0,3,2025-08-11,True
REC003361,ENU0059,Madhya Pradesh,43,Male,Higher Secondary,None,Not in Labour Force,6,0,6,2025-05-22,False
REC003362,ENU0245,Punjab,9,Male,Primary,None,Not in Labour Force,0,0,6,2025-05-17,False
REC003363,ENU0235,Bihar,15,Male,Graduate,None,Not in Labour Force,0,0,5,2025-07-09,False
REC003364,ENU0142,Punjab,59,Male,Secondary,Driver,Employed,52,16654,5,2025-01-17,False
REC003365,ENU0235,West Bengal,51,Male,Higher Secondary,None,Not in Labour Force,4,0,1,2025-05-08,False
REC003366,ENU0095,Maharashtra,16,Female,Graduate,None,Unemployed,0,0,1,2025-12-04,False
REC003367,ENU0129,Assam,75,Female,Graduate,None,Not in Labour Force,0,0,8,2025-09-03,False
REC003368,ENU0178,Tamil Nadu,21,Male,Higher Secondary,None,Not in Labour Force,0,0,1,2025-06-21,False
REC003369,ENU0027,Kerala,51,Female,Graduate,IT Professional,Employed,43,62013,6,2025-01-28,False
REC003370,ENU0201,Rajasthan,40,Female,Post Graduate,Engineer,Employed,42,56025,3,2025-07-03,False
REC003371,ENU0114,Rajasthan,11,Female,Primary,None,Not in Labour Force,0,0,5,2025-12-23,False
REC003372,ENU0136,Gujarat,37,Male,Post Graduate,None,Unemployed,0,0,4,2025-11-24,False
REC003373,ENU0237,Tamil Nadu,19,Female,Higher Secondary,Clerk,Employed,57,21119,4,2025-04-02,False
REC003374,ENU0076,Uttar Pradesh,36,Female,Secondary,Factory Worker,Employed,39,12246,6,2025-08-30,False
REC003375,ENU0101,Karnataka,41,Male,Secondary,Street Vendor,Employed,58,8103,5,2025-07-31,False
REC003376,ENU0222,Kerala,81,Male,Graduate,None,Not in Labour Force,0,0,5,2025-12-13,False
REC003377,ENU0239,Gujarat,45,Female,Post Graduate,Government Officer,Employed,50,41622,5,2025-04-13,False
REC003378,ENU0042,Punjab,45,Female,Graduate,IT Professional,Employed,37,38800,3,2025-07-30,False
REC003379,ENU0167,Karnataka,44,Female,Higher Secondary,Carpenter,Employed,42,13282,2,2025-03-12,False
REC003380,ENU0106,Kerala,41,Female,Illiterate,Agricultural Labourer,Employed,43,6610,9,2025-09-27,False
REC003381,ENU0188,Rajasthan,37,Male,Secondary,Shop Assistant,Employed,43,11947,3,2025-07-02,False
REC003382,ENU0114,Madhya Pradesh,34,Male,Secondary,Street Vendor,Employed,47,7755,5,2025-07-08,False
REC003383,ENU0133,Gujarat,21,Male,Primary,None,Not in Labour Force,0,0,1,2025-05-12,False
REC003384,ENU0229,Gujarat,61,Female,Higher Secondary,None,Not in Labour Force,0,0,3,2025-06-03,False
REC003385,ENU0139,Tamil Nadu,32,Female,Post Graduate,None,Unemployed,0,0,2,2025-12-31,False
REC003386,ENU0005,West Bengal,48,Female,Primary,Factory Worker,Employed,30,9082,1,2025-02-23,False
REC003387,ENU0201,Kerala,29,Male,Secondary,Factory Worker,Employed,56,15174,4,2025-01-01,False
REC003388,ENU0229,West Bengal,56,Female,Primary,Agricultural Labourer,Employed,32,4980,4,2025-06-09,False
REC003389,ENU0239,Uttar Pradesh,64,Female,Graduate,None,Not in Labour Force,0,0,5,2025-03-03,False
REC003390,ENU0056,Uttar Pradesh,49,Male,Secondary,Factory Worker,Employed,55,12214,3,2025-12-18,False
REC003391,ENU0088,Rajasthan,74,Male,Secondary,None,Not in Labour Force,0,0,3,2025-01-30,False
REC003392,ENU0188,Karnataka,11,Male,Primary,None,Not in Labour Force,0,0,4,2025-02-25,False
REC003393,ENU0205,West Bengal,33,Female,Graduate,Bank Employee,Employed,25,26138,3,2025-01-01,False
REC003394,ENU0011,Telangana,82,Female,Secondary,None,Not in Labour Force,0,0,5,2025-11-25,False
REC003395,ENU0135,Telangana,35,Male,Primary,Street Vendor,Employed,42,7311,4,2025-08-16,False
REC003396,ENU0242,Uttar Pradesh,40,Male,Primary,Street Vendor,Employed,47,7766,2,2025-10-14,False
REC003397,ENU0157,Punjab,22,Male,Secondary,Street Vendor,Employed,54,12114,4,2025-02-02,False
REC003398,ENU0068,Assam,29,Male,Graduate,Sales Executive,Employed,50,29273,2,2025-12-01,False
REC003399,ENU0245,Madhya Pradesh,18,Male,Primary,None,Not in Labour Force,0,0,5,2025-07-04,False
REC003400,ENU0222,Andhra Pradesh,51,Male,Post Graduate,Government Officer,Employed,62,65985,2,2025-03-26,False
REC003401,ENU0226,Telangana,24,Male,Secondary,None,Unemployed,0,0,5,2025-02-17,False
REC003402,ENU0106,Uttar Pradesh,61,Female,Secondary,Driver,Employed,50,6518,5,2025-03-09,False
REC003403,ENU0040,Gujarat,61,Female,Illiterate,Construction Worker,Employed,43,6738,3,2025-04-19,False
REC003404,ENU0020,Tamil Nadu,35,Male,Primary,Domestic Help,Employed,36,4701,2,2025-11-05,False
REC003405,ENU0112,Assam,20,Female,Primary,None,Unemployed,0,0,5,2025-11-03,False
REC003406,ENU0226,Tamil Nadu,30,Male,Primary,None,Unemployed,0,0,3,2025-10-25,False
REC003407,ENU0232,Madhya Pradesh,49,Female,Primary,Factory Worker,Employed,40,11134,3,2025-03-23,False
REC003408,ENU0206,Bihar,27,Female,Primary,None,Unemployed,0,0,3,2025-09-18,False
REC003409,ENU0012,Telangana,42,Male,Illiterate,Street Vendor,Employed,55,7465,5,2025-08-13,False
REC003410,ENU0086,Kerala,49,Female,Primary,Street Vendor,Employed,34,5318,6,2025-02-03,False
REC003411,ENU0021,Maharashtra,40,Female,Higher Secondary,Clerk,Employed,43,14674,2,2025-05-28,False
REC003412,ENU0090,Maharashtra,40,Female,Graduate,IT Professional,Employed,48,64799,2,2025-12-02,False
REC003413,ENU0088,Assam,77,Female,Primary,None,Not in Labour Force,0,0,5,2025-05-26,False
REC003414,ENU0164,Bihar,150,Female,Illiterate,None,Not in Labour Force,8,0,4,2025-03-23,True
REC003415,ENU0108,Punjab,42,Male,Secondary,Driver,Employed,46,17901,3,2025-05-25,False
REC003416,ENU0207,West Bengal,14,Female,Primary,None,Not in Labour Force,0,0,3,2025-07-06,False
REC003417,ENU0135,Maharashtra,40,Male,Secondary,Carpenter,Employed,44,12379,8,2025-03-18,False
REC003418,ENU0228,Kerala,5,Male,Illiterate,None,Not in Labour Force,0,0,3,2025-03-09,False
REC003419,ENU0150,Gujarat,31,Male,Higher Secondary,Shop Assistant,Employed,45,9132,3,2025-02-05,False
REC003420,ENU0198,Odisha,43,Female,Graduate,Sales Executive,Employed,38,23212,6,2025-10-28,False
REC003421,ENU0228,Uttar Pradesh,41,Female,Graduate,Sales Executive,Employed,49,32055,5,2025-04-22,False
REC003422,ENU0177,Rajasthan,32,Male,Secondary,Street Vendor,Employed,39,6789,7,2025-09-02,False
REC003423,ENU0163,Maharashtra,47,Female,Higher Secondary,Technician,Employed,46,15143,5,2025-08-02,False
REC003424,ENU0064,Assam,50,Male,Higher Secondary,Clerk,Employed,26,9784,3,2025-05-20,False
REC003425,ENU0139,West Bengal,8,Male,Primary,None,Not in Labour Force,0,0,5,2025-01-22,False
REC003426,ENU0010,Bihar,30,Male,Higher Secondary,None,Unemployed,0,0,2,2025-10-01,False
REC003427,ENU0236,West Bengal,59,Female,Graduate,None,Not in Labour Force,2,0,3,2025-12-25,False
REC003428,ENU0091,Telangana,11,Male,Primary,None,Not in Labour Force,0,0,6,2025-04-23,False
REC003429,ENU0020,Madhya Pradesh,23,Male,Primary,None,Not in Labour Force,0,0,2,2025-03-07,False
REC003430,ENU0164,Andhra Pradesh,-6,Male,Higher Secondary,Driver,Employed,32,7512,5,2025-11-23,True
REC003431,ENU0207,Telangana,51,Male,Post Graduate,Engineer,Employed,34,47804,7,2025-08-11,False
REC003432,ENU0179,Punjab,25,Female,Secondary,Driver,Employed,57,12082,5,2025-12-17,False
REC003433,ENU0077,Uttar Pradesh,40,Male,Secondary,Carpenter,Employed,61,15518,2,2025-11-19,False
REC003434,ENU0146,Tamil Nadu,42,Male,Higher Secondary,Driver,Employed,58,24304,5,2025-11-15,False
REC003435,ENU0056,Rajasthan,32,Male,Higher Secondary,Driver,Employed,56,14337,7,2025-01-09,False
REC003436,ENU0236,Odisha,29,Male,Primary,Domestic Help,Employed,70,9295,3,2025-12-25,False
REC003437,ENU0028,Maharashtra,53,Female,Higher Secondary,Driver,Employed,55,11988,2,2025-11-03,False
REC003438,ENU0007,West Bengal,40,Male,Secondary,Carpenter,Employed,32,9148,7,2025-06-25,False
REC003439,ENU0153,Uttar Pradesh,40,Female,Higher Secondary,Clerk,Employed,38,13512,6,2025-11-12,False
REC003440,ENU0100,Rajasthan,30,Male,Secondary,Factory Worker,Employed,38,7597,4,2025-10-27,False
REC003441,ENU0069,Andhra Pradesh,37,Male,Secondary,Driver,Employed,46,11527,3,2025-09-20,False
REC003442,ENU0200,Assam,16,Male,Primary,None,Unemployed,0,0,4,2025-09-22,False
REC003443,ENU0010,Bihar,41,Female,Higher Secondary,Clerk,Employed,31,5470,6,2025-12-11,False
REC003444,ENU0204,Madhya Pradesh,48,Female,Higher Secondary,Driver,Employed,61,12085,3,2025-08-09,False
REC003445,ENU0081,Kerala,41,Female,Post Graduate,Bank Employee,Employed,55,48775,4,2025-02-02,False
REC003446,ENU0048,Maharashtra,11,Female,Primary,None,Not in Labour Force,0,0,3,2025-04-25,False
REC003447,ENU0145,Gujarat,39,Male,Higher Secondary,Shop Assistant,Employed,22,5554,6,2025-06-05,False
REC003448,ENU0109,Tamil Nadu,33,Female,Secondary,Street Vendor,Employed,44,7662,3,2025-10-07,False
REC003449,ENU0215,Madhya Pradesh,28,Female,Primary,Factory Worker,Employed,53,13656,4,2025-12-20,False
REC003450,ENU0167,Assam,44,Male,Secondary,Street Vendor,Employed,44,10291,5,2025-08-31,False
REC003451,ENU0121,Tamil Nadu,18,Male,Graduate,Bank Employee,Employed,23,20970,2,2025-12-20,False
REC003452,ENU0116,Odisha,33,Male,Graduate,None,Not in Labour Force,0,0,4,2025-05-14,False
REC003453,ENU0016,Assam,35,Female,Primary,Agricultural Labourer,Employed,41,6812,8,2025-03-20,False
REC003454,ENU0186,Maharashtra,65,Female,Post Graduate,IT Professional,Employed,41,49459,4,2025-10-27,False
REC003455,ENU0111,Assam,72,Male,Higher Secondary,None,Not in Labour Force,0,0,6,2025-03-01,False
REC003456,ENU0016,Rajasthan,71,Male,Primary,None,Not in Labour Force,3,0,4,2025-12-23,False
REC003457,ENU0192,Andhra Pradesh,29,Male,Illiterate,Domestic Help,Employed,27,2227,3,2025-04-01,False
REC003458,ENU0164,Uttar Pradesh,21,Female,Graduate,None,Unemployed,0,0,8,2025-09-18,False
REC003459,ENU0247,Punjab,74,Male,Post Graduate,None,Not in Labour Force,2,0,4,2025-08-13,False
REC003460,ENU0164,Odisha,23,Female,Graduate,Clerk,Employed,130,17369,2,2025-06-21,True
REC003461,ENU0127,Madhya Pradesh,53,Female,Illiterate,Construction Worker,Employed,37,8502,5,2025-05-11,False
REC003462,ENU0169,Maharashtra,64,Male,Primary,Construction Worker,Employed,24,4823,2,2025-04-10,False
REC003463,ENU0020,Gujarat,68,Female,Post Graduate,None,Not in Labour Force,6,0,3,2025-11-15,False
REC003464,ENU0032,Kerala,43,Female,Illiterate,Agricultural Labourer,Employed,55,9115,3,2025-01-20,False
REC003465,ENU0167,Andhra Pradesh,38,Male,Secondary,Carpenter,Employed,24,5336,7,2025-02-07,False
REC003466,ENU0209,Gujarat,49,Male,Secondary,Street Vendor,Employed,42,5765,7,2025-05-19,False
REC003467,ENU0030,Telangana,60,Male,Secondary,Factory Worker,Employed,48,9725,2,2025-08-12,False
REC003468,ENU0047,Uttar Pradesh,150,Male,Primary,Agricultural Labourer,Employed,30,3573,1,2025-03-03,True
REC003469,ENU0028,Gujarat,41,Female,Primary,None,Not in Labour Force,0,0,5,2025-03-29,False
REC003470,ENU0167,Assam,65,Male,Primary,None,Not in Labour Force,0,0,1,2025-03-26,False
REC003471,ENU0176,Gujarat,34,Female,Graduate,Teacher,Employed,28,15072,3,2025-11-24,False
REC003472,ENU0131,Madhya Pradesh,72,Female,Higher Secondary,None,Not in Labour Force,0,0,6,2025-06-18,False
REC003473,ENU0204,Rajasthan,25,Male,Primary,None,Unemployed,0,0,7,2025-01-30,False
REC003474,ENU0134,Telangana,35,Female,Secondary,Street Vendor,Employed,39,7358,5,2025-10-02,False
REC003475,ENU0214,Rajasthan,26,Female,Higher Secondary,Carpenter,Employed,43,12355,5,2025-09-05,False
REC003476,ENU0103,Kerala,67,Male,Graduate,None,Not in Labour Force,0,0,4,2025-09-04,False
REC003477,ENU0102,Gujarat,12,Female,Primary,None,Not in Labour Force,0,0,5,2025-06-25,False
REC003478,ENU0223,Rajasthan,42,Male,Graduate,Sales Executive,Employed,36,15064,7,2025-03-06,False
REC003479,ENU0021,Odisha,16,Female,Secondary,Carpenter,Employed,30,6968,4,2025-09-30,False
REC003480,ENU0139,Uttar Pradesh,32,Male,Secondary,None,Not in Labour Force,0,0,1,2025-02-24,False
REC003481,ENU0116,Telangana,73,Male,Higher Secondary,None,Not in Labour Force,4,0,6,2025-10-03,False
REC003482,ENU0015,Telangana,11,Male,Primary,None,Not in Labour Force,2,0,6,2025-05-31,False
REC003483,ENU0067,Telangana,38,Male,Graduate,Bank Employee,Employed,33,33912,3,2025-06-02,False
REC003484,ENU0234,Madhya Pradesh,7,Male,Primary,None,Not in Labour Force,0,0,4,2025-05-06,False
REC003485,ENU0032,Telangana,30,Female,Secondary,None,Unemployed,0,0,3,2025-10-06,False
REC003486,ENU0188,Uttar Pradesh,24,Male,Higher Secondary,Driver,Employed,30,8805,6,2025-09-07,False
REC003487,ENU0245,Madhya Pradesh,12,Female,Primary,None,Not in Labour Force,0,0,5,2025-12-07,False
REC003488,ENU0018,Madhya Pradesh,40,Male,Higher Secondary,Driver,Employed,44,12651,6,2025-08-12,False
REC003489,ENU0006,Madhya Pradesh,32,Female,Post Graduate,Teacher,Employed,40,19920,1,2025-06-22,False
REC003490,ENU0061,Gujarat,10,Male,Primary,None,Not in Labour Force,0,0,3,2025-10-11,False
REC003491,ENU0033,Gujarat,37,Male,Higher Secondary,Driver,Employed,44,10871,2,2025-04-13,False
REC003492,ENU0052,Andhra Pradesh,66,Male,Secondary,None,Not in Labour Force,9,0,3,2025-09-17,False
REC003493,ENU0186,Andhra Pradesh,65,Male,Primary,None,Not in Labour Force,0,0,7,2025-03-19,False
REC003494,ENU0210,Karnataka,46,Male,Secondary,Shop Assistant,Employed,53,9964,1,2025-10-30,False
REC003495,ENU0197,Uttar Pradesh,46,Female,Secondary,Carpenter,Employed,34,7480,2,2025-11-08,False
REC003496,ENU0203,Assam,10,Female,Primary,None,Not in Labour Force,8,0,2,2025-07-09,False
REC003497,ENU0240,Uttar Pradesh,32,Male,Graduate,None,Unemployed,0,0,8,2025-09-23,False
REC003498,ENU0033,Rajasthan,57,Male,Graduate,Teacher,Employed,52,44555,4,2025-02-03,False
REC003499,ENU0030,Rajasthan,5,Male,Illiterate,None,Not in Labour Force,0,0,3,2025-07-06,False
REC003500,ENU0187,Gujarat,30,Female,Secondary,None,Not in Labour Force,0,0,5,2025-08-02,False
REC003501,ENU0193,Telangana,33,Female,Secondary,Driver,Employed,40,7950,5,2025-03-19,False
REC003502,ENU0241,Bihar,41,Male,Graduate,Clerk,Unemployed,0,0,7,2025-12-07,False
REC003503,ENU0203,Telangana,23,Male,Secondary,Shop Assistant,Employed,40,10487,5,2025-07-07,False
REC003504,ENU0149,Bihar,9,Male,Primary,None,Not in Labour Force,0,0,4,2025-09-03,False
REC003505,ENU0022,Maharashtra,77,Male,Secondary,None,Not in Labour Force,1,0,1,2025-05-18,False
REC003506,ENU0102,Tamil Nadu,33,Other,Secondary,None,Not in Labour Force,0,0,5,2025-08-01,False
REC003507,ENU0099,Kerala,49,Male,Primary,Domestic Help,Employed,34,4521,4,2025-03-15,False
REC003508,ENU0238,Bihar,51,Male,Illiterate,Street Vendor,Unemployed,0,0,4,2025-04-25,False
REC003509,ENU0092,Karnataka,32,Male,Graduate,None,Unemployed,0,0,3,2025-10-11,False
REC003510,ENU0229,West Bengal,16,Male,Post Graduate,None,Not in Labour Force,0,0,9,2025-09-18,False
REC003511,ENU0244,Tamil Nadu,63,Female,Secondary,None,Not in Labour Force,0,0,4,2025-06-29,False
REC003512,ENU0216,Tamil Nadu,7,Female,Primary,None,Not in Labour Force,0,0,1,2025-08-03,False
REC003513,ENU0212,Uttar Pradesh,83,Female,Graduate,None,Not in Labour Force,8,0,3,2025-11-15,False
REC003514,ENU0123,Assam,37,Male,Primary,Factory Worker,Employed,59,16249,1,2025-01-22,False
REC003515,ENU0223,Punjab,65,Female,Higher Secondary,Clerk,Employed,39,13410,9,2025-09-04,False
REC003516,ENU0104,Odisha,32,Male,Graduate,None,Not in Labour Force,6,0,2,2025-01-02,False
REC003517,ENU0049,Uttar Pradesh,77,Female,Graduate,None,Not in Labour Force,2,0,6,2025-09-09,False
REC003518,ENU0075,Tamil Nadu,25,Female,Graduate,Sales Executive,Employed,22,7791,1,2025-08-06,False
REC003519,ENU0027,Punjab,9,Female,Primary,None,Not in Labour Force,4,0,2,2025-04-30,False
REC003520,ENU0030,Maharashtra,40,Male,Primary,Factory Worker,Employed,51,10843,6,2025-01-09,False
REC003521,ENU0061,Bihar,13,Female,Primary,None,Unemployed,0,0,5,2025-06-18,False
REC003522,ENU0087,Telangana,38,Male,Secondary,None,Unemployed,0,0,5,2025-08-24,False
REC003523,ENU0192,Gujarat,45,Male,Secondary,Factory Worker,Employed,20,4963,4,2025-12-12,False
REC003524,ENU0065,Rajasthan,35,Male,Secondary,Carpenter,Employed,53,15947,8,2025-11-02,False
REC003525,ENU0173,Telangana,42,Female,Primary,None,Unemployed,0,0,2,2025-03-10,False
REC003526,ENU0181,Uttar Pradesh,41,Male,Secondary,Shop Assistant,Employed,43,11104,1,2025-03-03,False
REC003527,ENU0059,Karnataka,28,Female,Graduate,Teacher,Employed,44,22839,4,2025-04-18,False
REC003528,ENU0087,Maharashtra,38,Male,Primary,Street Vendor,Employed,47,9774,11,2025-07-27,False
REC003529,ENU0052,Andhra Pradesh,25,Male,Graduate,None,Not in Labour Force,0,0,2,2025-04-17,False
REC003530,ENU0207,Kerala,11,Male,Primary,None,Not in Labour Force,6,0,4,2025-03-18,False
REC003531,ENU0215,Andhra Pradesh,64,Female,Primary,None,Not in Labour Force,0,0,4,2025-07-31,False
REC003532,ENU0008,Andhra Pradesh,27,Female,Secondary,Shop Assistant,Employed,39,11344,7,2025-09-06,False
REC003533,ENU0073,Tamil Nadu,30,Female,Post Graduate,None,Not in Labour Force,0,0,1,2025-04-09,False
REC003534,ENU0128,Maharashtra,36,Female,Illiterate,Agricultural Labourer,Employed,19,3264,1,2025-01-26,False
REC003535,ENU0087,Rajasthan,35,Male,Illiterate,None,Unemployed,0,0,4,2025-11-13,False
REC003536,ENU0208,Odisha,16,Female,Secondary,None,Unemployed,0,0,7,2025-12-20,False
REC003537,ENU0020,Maharashtra,32,Male,Higher Secondary,Clerk,Employed,13,5171,6,2025-11-20,False
REC003538,ENU0162,Punjab,50,Female,Post Graduate,None,Not in Labour Force,4,0,7,2025-10-08,False
REC003539,ENU0010,Telangana,30,Female,Secondary,Shop Assistant,Employed,55,13329,7,2025-10-26,False
REC003540,ENU0148,Assam,27,Female,Secondary,None,Not in Labour Force,0,0,1,2025-06-06,False
REC003541,ENU0164,West Bengal,50,Female,Primary,Factory Worker,Employed,46,10877,2,2025-10-21,False
REC003542,ENU0051,Kerala,31,Female,Secondary,Carpenter,Employed,32,8612,1,2025-10-18,False
REC003543,ENU0104,Gujarat,32,Female,Higher Secondary,None,Unemployed,0,0,6,2025-05-22,False
REC003544,ENU0234,Telangana,35,Female,Illiterate,None,Not in Labour Force,0,0,4,2025-04-18,False
REC003545,ENU0051,Uttar Pradesh,13,Male,Primary,None,Not in Labour Force,0,0,4,2025-03-07,False
REC003546,ENU0185,Maharashtra,23,Male,Graduate,Clerk,Employed,40,18594,3,2025-06-15,False
REC003547,ENU0070,Madhya Pradesh,24,Male,Higher Secondary,Shop Assistant,Employed,24,5332,5,2025-12-06,False
REC003548,ENU0057,Madhya Pradesh,40,Female,Secondary,Street Vendor,Employed,47,8528,2,2025-06-01,False
REC003549,ENU0107,Odisha,42,Male,Higher Secondary,Driver,Employed,52,15835,1,2025-03-06,False
REC003550,ENU0114,Rajasthan,9,Male,Primary,None,Not in Labour Force,0,0,1,2025-04-14,False
REC003551,ENU0064,Bihar,72,Female,Illiterate,None,Not in Labour Force,8,0,4,2025-12-23,False
REC003552,ENU0221,Andhra Pradesh,34,Female,Higher Secondary,Clerk,Employed,36,16319,7,2025-03-06,False
REC003553,ENU0056,Punjab,34,Male,Primary,Factory Worker,Employed,48,12537,6,2025-08-16,False
